chr	start	end	persistence_left	persistence_right	type	w
chr3	197600000	197680000	18	18	gap	19
chr3	197680000	198120000	18	18	domain	19
chr3	198120000	198200000	18	18	gap	19
chr4	0	80000	18	18	gap	19
chr4	80000	1360000	18	18	domain	19
chr4	1360000	1680000	18	18		19
chr4	1680000	2200000	18	18		19
chr4	2200000	2760000	18	18	boundary,domain	19
chr4	2760000	3080000	18	15	boundary,domain	19
chr4	3080000	3880000	15	18		19
chr4	3880000	4080000	18	18	gap	19
chr4	4080000	4920000	18	17	domain	19
chr4	4920000	6120000	17	5		19
chr4	6120000	6240000	5	10		19
chr4	6240000	6680000	10	18	boundary,domain	19
chr4	6680000	7080000	18	18	boundary,domain	19
chr4	7080000	7760000	18	18	domain	19
chr4	7760000	8160000	18	18	boundary,domain	19
chr4	8160000	9120000	18	18		19
chr4	9120000	9680000	18	18	gap	19
chr4	9680000	10200000	18	18	domain	19
chr4	10200000	10240000	18	18	gap	19
chr4	10240000	11760000	18	17	domain	19
chr4	11760000	12720000	17	18		19
chr4	12720000	13640000	18	18	domain	19
chr4	13640000	15200000	18	17	domain	19
chr4	15200000	15480000	17	18	boundary,domain	19
chr4	15480000	15720000	18	10	boundary,domain	19
chr4	15720000	16000000	10	16	boundary,domain	19
chr4	16000000	16280000	16	18	boundary,domain	19
chr4	16280000	17480000	18	18	domain	19
chr4	17480000	18640000	18	18	domain	19
chr4	18640000	20400000	18	18	domain	19
chr4	20400000	20720000	18	18	boundary,domain	19
chr4	20720000	21760000	18	18		19
chr4	21760000	22840000	18	13	domain	19
chr4	22840000	24480000	13	18	domain	19
chr4	24480000	25160000	18	18	domain	19
chr4	25160000	25400000	18	18	boundary,domain	19
chr4	25400000	25840000	18	2	boundary,domain	19
chr4	25840000	27040000	2	18		19
chr4	27040000	30720000	18	18	domain	19
chr4	30720000	31800000	18	18	domain	19
chr4	31800000	31840000	18	18	gap	19
chr4	31840000	32720000	18	8	domain	19
chr4	32720000	32840000	8	11	boundary,domain	19
chr4	32840000	34760000	11	18		19
chr4	34760000	34800000	18	18	gap	19
chr4	34800000	36240000	18	5	domain	19
chr4	36240000	36320000	5	11	boundary,domain	19
chr4	36320000	37400000	11	18	domain	19
chr4	37400000	37560000	18	8		19
chr4	37560000	37800000	8	18	boundary,domain	19
chr4	37800000	38040000	18	18	boundary,domain	19
chr4	38040000	38880000	18	15	boundary,domain	19
chr4	38880000	39160000	15	18	boundary,domain	19
chr4	39160000	39440000	18	18	boundary,domain	19
chr4	39440000	40040000	18	17	domain	19
chr4	40040000	40320000	17	18	boundary,domain	19
chr4	40320000	40720000	18	18	boundary,domain	19
chr4	40720000	41240000	18	18	boundary,domain	19
chr4	41240000	41680000	18	18	domain	19
chr4	41680000	41960000	18	18	boundary,domain	19
chr4	41960000	42240000	18	16	boundary,domain	19
chr4	42240000	42560000	16	18		19
chr4	42560000	43000000	18	18	boundary,domain	19
chr4	43000000	44720000	18	18		19
chr4	44720000	46720000	18	14		19
chr4	46720000	47440000	14	14		19
chr4	47440000	47640000	14	17	boundary,domain	19
chr4	47640000	48000000	17	7	boundary,domain	19
chr4	48000000	48120000	7	17		19
chr4	48120000	49080000	17	18	domain	19
chr4	49080000	51840000	18	18	gap	19
chr4	51840000	53040000	18	12	domain	19
chr4	53040000	54280000	12	18	domain	19
chr4	54280000	54960000	18	18	domain	19
chr4	54960000	55880000	18	18	domain	19
chr4	55880000	56400000	18	18	domain	19
chr4	56400000	57040000	18	18	domain	19
chr4	57040000	58880000	18	18	domain	19
chr4	58880000	58920000	18	18	gap	19
chr4	58920000	59200000	18	18		19
chr4	59200000	60520000	18	12		19
chr4	60520000	62840000	12	17		19
chr4	62840000	64600000	17	18	domain	19
chr4	64600000	67400000	18	18	domain	19
chr4	67400000	67720000	18	16	boundary,domain	19
chr4	67720000	68520000	16	18	domain	19
chr4	68520000	68640000	18	18	gap	19
chr4	68640000	69200000	18	18	domain	19
chr4	69200000	69440000	18	18	gap	19
chr4	69440000	70600000	18	18	domain	19
chr4	70600000	71720000	18	18	domain	19
chr4	71720000	73080000	18	18	domain	19
chr4	73080000	73280000	18	18		19
chr4	73280000	74160000	18	18	domain	19
chr4	74160000	74720000	18	10	domain	19
chr4	74720000	75520000	10	18		19
chr4	75520000	75960000	18	17	boundary,domain	19
chr4	75960000	77240000	17	18	boundary,domain	19
chr4	77240000	77320000	18	3		19
chr4	77320000	77720000	3	7		19
chr4	77720000	78920000	7	18		19
chr4	78920000	80240000	18	18	domain	19
chr4	80240000	81080000	18	18	domain	19
chr4	81080000	81400000	18	18	boundary,domain	19
chr4	81400000	82360000	18	16	domain	19
chr4	82360000	83040000	16	12	boundary,domain	19
chr4	83040000	83280000	12	13	boundary,domain	19
chr4	83280000	83480000	13	16	boundary,domain	19
chr4	83480000	83680000	16	16		19
chr4	83680000	84520000	16	18	domain	19
chr4	84520000	85040000	18	18	domain	19
chr4	85040000	86000000	18	18	domain	19
chr4	86000000	86480000	18	18	boundary,domain	19
chr4	86480000	86920000	18	18	domain	19
chr4	86920000	87240000	18	16	boundary,domain	19
chr4	87240000	87840000	16	10		19
chr4	87840000	88000000	10	18	boundary,domain	19
chr4	88000000	88200000	18	10	boundary,domain	19
chr4	88200000	88520000	10	18	boundary,domain	19
chr4	88520000	88680000	18	12	boundary,domain	19
chr4	88680000	89120000	12	18	boundary,domain	19
chr4	89120000	89440000	18	11		19
chr4	89440000	89960000	11	12	domain	19
chr4	89960000	90320000	12	18		19
chr4	90320000	93760000	18	18	domain	19
chr4	93760000	94200000	18	17	boundary,domain	19
chr4	94200000	94640000	17	18		19
chr4	94640000	95160000	18	18		19
chr4	95160000	98080000	18	18	domain	19
chr4	98080000	99080000	18	16		19
chr4	99080000	99480000	16	18	domain	19
chr4	99480000	99960000	18	17	domain	19
chr4	99960000	102320000	17	18	domain	19
chr4	102320000	102600000	18	3	boundary,domain	19
chr4	102600000	103120000	3	18	domain	19
chr4	103120000	103960000	18	17	domain	19
chr4	103960000	104920000	17	18	domain	19
chr4	104920000	105480000	18	18	domain	19
chr4	105480000	105720000	18	18	boundary,domain	19
chr4	105720000	106320000	18	18		19
chr4	106320000	107760000	18	18	domain	19
chr4	107760000	107960000	18	18		19
chr4	107960000	108640000	18	18	domain	19
chr4	108640000	109440000	18	18	domain	19
chr4	109440000	110000000	18	18	domain	19
chr4	110000000	110560000	18	18	domain	19
chr4	110560000	112040000	18	18		19
chr4	112040000	112640000	18	17	domain	19
chr4	112640000	113040000	17	15	boundary,domain	19
chr4	113040000	114720000	15	18		19
chr4	114720000	116120000	18	18	domain	19
chr4	116120000	116240000	18	12		19
chr4	116240000	118400000	12	18	domain	19
chr4	118400000	118680000	18	18	gap	19
chr4	118680000	119360000	18	18	domain	19
chr4	119360000	119480000	18	18	gap	19
chr4	119480000	121320000	18	14		19
chr4	121320000	121840000	14	18	domain	19
chr4	121840000	122600000	18	16	domain	19
chr4	122600000	122960000	16	18	boundary,domain	19
chr4	122960000	124320000	18	18	domain	19
chr4	124320000	125320000	18	18	domain	19
chr4	125320000	127560000	18	18	domain	19
chr4	127560000	127760000	18	18	boundary,domain	19
chr4	127760000	128040000	18	3		19
chr4	128040000	129160000	3	15		19
chr4	129160000	131680000	15	18	domain	19
chr4	131680000	131960000	18	18	gap	19
chr4	131960000	133120000	18	18		19
chr4	133120000	134960000	18	18	domain	19
chr4	134960000	136960000	18	18	domain	19
chr4	136960000	139000000	18	18	domain	19
chr4	139000000	139640000	18	18	boundary,domain	19
chr4	139640000	140360000	18	18	domain	19
chr4	140360000	140600000	18	7	boundary,domain	19
chr4	140600000	140880000	7	16	domain	19
chr4	140880000	141160000	16	18	boundary,domain	19
chr4	141160000	142080000	18	18	domain	19
chr4	142080000	142880000	18	18	domain	19
chr4	142880000	143800000	18	18	domain	19
chr4	143800000	144160000	18	18	gap	19
chr4	144160000	145120000	18	18	domain	19
chr4	145120000	145600000	18	18		19
chr4	145600000	147120000	18	14		19
chr4	147120000	147640000	14	18	domain	19
chr4	147640000	147880000	18	18	boundary,domain	19
chr4	147880000	149920000	18	18	domain	19
chr4	149920000	150240000	18	17	boundary,domain	19
chr4	150240000	151080000	17	18	domain	19
chr4	151080000	152400000	18	18	domain	19
chr4	152400000	152760000	18	18	boundary,domain	19
chr4	152760000	153120000	18	18	boundary,domain	19
chr4	153120000	153320000	18	15	boundary,domain	19
chr4	153320000	153680000	15	18	boundary,domain	19
chr4	153680000	154520000	18	17	domain	19
chr4	154520000	154760000	17	3	boundary	19
chr4	154760000	154960000	3	8		19
chr4	154960000	155360000	8	18	domain	19
chr4	155360000	155960000	18	18		19
chr4	155960000	157120000	18	17	domain	19
chr4	157120000	158640000	17	18	domain	19
chr4	158640000	159480000	18	18	domain	19
chr4	159480000	161200000	18	18	domain	19
chr4	161200000	162480000	18	18	domain	19
chr4	162480000	164240000	18	18	domain	19
chr4	164240000	164280000	18	18	gap	19
chr4	164280000	165240000	18	18	domain	19
chr4	165240000	165280000	18	18	gap	19
chr4	165280000	166160000	18	18	domain	19
chr4	166160000	168160000	18	17	domain	19
chr4	168160000	168480000	17	12	boundary,domain	19
chr4	168480000	168960000	12	18	domain	19
chr4	168960000	169600000	18	17	domain	19
chr4	169600000	169760000	17	6		19
chr4	169760000	170120000	6	18		19
chr4	170120000	172920000	18	18	domain	19
chr4	172920000	173440000	18	17	domain	19
chr4	173440000	174320000	17	16		19
chr4	174320000	174720000	16	18		19
chr4	174720000	175520000	18	18	domain	19
chr4	175520000	175960000	18	15	domain	19
chr4	175960000	176360000	15	18	boundary,domain	19
chr4	176360000	177400000	18	15		19
chr4	177400000	179360000	15	17	domain	19
chr4	179360000	180640000	17	18		19
chr4	180640000	181560000	18	18	domain	19
chr4	181560000	182920000	18	18	domain	19
chr4	182920000	183440000	18	18	boundary,domain	19
chr4	183440000	184240000	18	18		19
chr4	184240000	184680000	18	18	domain	19
chr4	184680000	185160000	18	18		19
chr4	185160000	185440000	18	15		19
chr4	185440000	185600000	15	18	boundary,domain	19
chr4	185600000	186160000	18	17		19
chr4	186160000	186600000	17	16	boundary,domain	19
chr4	186600000	189600000	16	18		19
chr4	189600000	189760000	18	18	gap	19
chr4	189760000	190000000	18	18	domain	19
chr4	190000000	190200000	18	18	gap	19
chr5	0	40000	18	18	gap	19
chr5	40000	680000	18	18	domain	19
chr5	680000	840000	18	18	gap	19
chr5	840000	1680000	18	18	domain	19
chr5	1680000	1880000	18	6		19
chr5	1880000	2200000	6	14		19
chr5	2200000	2760000	14	17	domain	19
chr5	2760000	4840000	17	18		19
chr5	4840000	5120000	18	9	boundary,domain	19
chr5	5120000	5440000	9	18	boundary,domain	19
chr5	5440000	7280000	18	18	domain	19
chr5	7280000	7320000	18	18	gap	19
chr5	7320000	10240000	18	18	domain	19
chr5	10240000	10440000	18	18	boundary,domain	19
chr5	10440000	10640000	18	18	boundary,domain	19
chr5	10640000	12080000	18	18	domain	19
chr5	12080000	13960000	18	18		19
chr5	13960000	14360000	18	17	boundary,domain	19
chr5	14360000	14680000	17	18	boundary,domain	19
chr5	14680000	15040000	18	18	boundary,domain	19
chr5	15040000	16160000	18	11		19
chr5	16160000	16440000	11	18	boundary,domain	19
chr5	16440000	16680000	18	13	boundary,domain	19
chr5	16680000	17520000	13	18	domain	19
chr5	17520000	17600000	18	18	gap	19
chr5	17600000	18360000	18	17	domain	19
chr5	18360000	19640000	17	18		19
chr5	19640000	20680000	18	18	domain	19
chr5	20680000	20960000	18	18	gap	19
chr5	20960000	21280000	18	18	domain	19
chr5	21280000	21560000	18	18	gap	19
chr5	21560000	21960000	18	18	domain	19
chr5	21960000	22240000	18	18	gap	19
chr5	22240000	23160000	18	18	domain	19
chr5	23160000	23800000	18	18	domain	19
chr5	23800000	24160000	18	18	boundary,domain	19
chr5	24160000	25560000	18	17		19
chr5	25560000	26840000	17	18	boundary,domain	19
chr5	26840000	28920000	18	18		19
chr5	28920000	30040000	18	18		19
chr5	30040000	31440000	18	18		19
chr5	31440000	32120000	18	18	domain	19
chr5	32120000	32480000	18	15	boundary,domain	19
chr5	32480000	32640000	15	17	boundary,domain	19
chr5	32640000	34080000	17	18	domain	19
chr5	34080000	34400000	18	18	gap	19
chr5	34400000	36040000	18	18	domain	19
chr5	36040000	37440000	18	18		19
chr5	37440000	37480000	18	18	gap	19
chr5	37480000	38400000	18	16		19
chr5	38400000	39120000	16	10	domain	19
chr5	39120000	39560000	10	18	boundary,domain	19
chr5	39560000	40880000	18	16		19
chr5	40880000	41840000	16	18		19
chr5	41840000	42880000	18	18		19
chr5	42880000	43640000	18	18		19
chr5	43640000	44840000	18	18		19
chr5	44840000	45880000	18	18		19
chr5	45880000	50680000	18	18	gap	19
chr5	50680000	52680000	18	17	domain	19
chr5	52680000	52920000	17	13		19
chr5	52920000	53120000	13	18	boundary,domain	19
chr5	53120000	54240000	18	18	domain	19
chr5	54240000	54480000	18	16	boundary,domain	19
chr5	54480000	54920000	16	12	domain	19
chr5	54920000	55160000	12	18	boundary,domain	19
chr5	55160000	55920000	18	18	boundary,domain	19
chr5	55920000	56240000	18	18	boundary,domain	19
chr5	56240000	56880000	18	18	domain	19
chr5	56880000	57280000	18	18	boundary,domain	19
chr5	57280000	58480000	18	17	domain	19
chr5	58480000	58880000	17	18	boundary,domain	19
chr5	58880000	59800000	18	18		19
chr5	59800000	60680000	18	18	domain	19
chr5	60680000	60920000	18	18	boundary,domain	19
chr5	60920000	62240000	18	16	domain	19
chr5	62240000	62400000	16	18	boundary,domain	19
chr5	62400000	64080000	18	17	domain	19
chr5	64080000	64640000	17	16	domain	19
chr5	64640000	65600000	16	18		19
chr5	65600000	66200000	18	18	domain	19
chr5	66200000	67240000	18	18	domain	19
chr5	67240000	68280000	18	18	domain	19
chr5	68280000	69520000	18	18	domain	19
chr5	69520000	71440000	18	18	gap	19
chr5	71440000	72320000	18	18	domain	19
chr5	72320000	72560000	18	14	boundary,domain	19
chr5	72560000	73080000	14	14	boundary,domain	19
chr5	73080000	73560000	14	18	boundary,domain	19
chr5	73560000	73840000	18	18	boundary,domain	19
chr5	73840000	74680000	18	18	domain	19
chr5	74680000	75720000	18	18		19
chr5	75720000	76840000	18	18		19
chr5	76840000	77040000	18	18	boundary,domain	19
chr5	77040000	77520000	18	18	domain	19
chr5	77520000	78280000	18	16	domain	19
chr5	78280000	79000000	16	18	domain	19
chr5	79000000	79520000	18	18	domain	19
chr5	79520000	80080000	18	18		19
chr5	80080000	80440000	18	13		19
chr5	80440000	80680000	13	17	boundary,domain	19
chr5	80680000	81280000	17	18	domain	19
chr5	81280000	82280000	18	18	domain	19
chr5	82280000	83640000	18	18	domain	19
chr5	83640000	85040000	18	18	domain	19
chr5	85040000	86280000	18	18		19
chr5	86280000	86320000	18	18	gap	19
chr5	86320000	87400000	18	18	domain	19
chr5	87400000	88880000	18	18	domain	19
chr5	88880000	88920000	18	18	gap	19
chr5	88920000	90400000	18	18	domain	19
chr5	90400000	90640000	18	1		19
chr5	90640000	90800000	1	18		19
chr5	90800000	91440000	18	18	domain	19
chr5	91440000	93600000	18	18	domain	19
chr5	93600000	93800000	18	6	boundary,domain	19
chr5	93800000	94920000	6	18	domain	19
chr5	94920000	95280000	18	15	boundary,domain	19
chr5	95280000	95560000	15	18	boundary,domain	19
chr5	95560000	96360000	18	18		19
chr5	96360000	96720000	18	10		19
chr5	96720000	97200000	10	18		19
chr5	97200000	99200000	18	18	domain	19
chr5	99200000	99240000	18	18	gap	19
chr5	99240000	99400000	18	18	domain	19
chr5	99400000	99560000	18	18	gap	19
chr5	99560000	100040000	18	18	domain	19
chr5	100040000	100120000	18	18	gap	19
chr5	100120000	100320000	18	18	domain	19
chr5	100320000	100400000	18	18	gap	19
chr5	100400000	102400000	18	18	domain	19
chr5	102400000	103200000	18	17		19
chr5	103200000	103560000	17	18	boundary,domain	19
chr5	103560000	106680000	18	18	domain	19
chr5	106680000	106720000	18	18	gap	19
chr5	106720000	108400000	18	18	domain	19
chr5	108400000	109480000	18	18		19
chr5	109480000	110720000	18	18		19
chr5	110720000	111120000	18	17	boundary,domain	19
chr5	111120000	112160000	17	18	domain	19
chr5	112160000	112520000	18	16	boundary,domain	19
chr5	112520000	112960000	16	18	boundary,domain	19
chr5	112960000	113600000	18	18	domain	19
chr5	113600000	115120000	18	16	domain	19
chr5	115120000	115280000	16	18		19
chr5	115280000	115600000	18	18	boundary,domain	19
chr5	115600000	115840000	18	10		19
chr5	115840000	116080000	10	18	boundary,domain	19
chr5	116080000	117440000	18	16	domain	19
chr5	117440000	118960000	16	18	domain	19
chr5	118960000	119440000	18	18	domain	19
chr5	119440000	120800000	18	18	domain	19
chr5	120800000	121960000	18	18	domain	19
chr5	121960000	122160000	18	18	boundary,domain	19
chr5	122160000	122480000	18	13		19
chr5	122480000	123640000	13	18	domain	19
chr5	123640000	126320000	18	18	domain	19
chr5	126320000	126600000	18	18	boundary,domain	19
chr5	126600000	127520000	18	18		19
chr5	127520000	128880000	18	18	domain	19
chr5	128880000	129080000	18	16	boundary,domain	19
chr5	129080000	129840000	16	17	domain	19
chr5	129840000	131120000	17	18	domain	19
chr5	131120000	131440000	18	18	boundary,domain	19
chr5	131440000	132160000	18	18	domain	19
chr5	132160000	132520000	18	18	boundary,domain	19
chr5	132520000	133080000	18	18	boundary,domain	19
chr5	133080000	134160000	18	15		19
chr5	134160000	134920000	15	18	domain	19
chr5	134920000	135760000	18	18	domain	19
chr5	135760000	135800000	18	18	gap	19
chr5	135800000	136760000	18	18	domain	19
chr5	136760000	137640000	18	17	domain	19
chr5	137640000	138160000	17	16		19
chr5	138160000	138440000	16	12	boundary,domain	19
chr5	138440000	139400000	12	17	boundary,domain	19
chr5	139400000	139760000	17	14	boundary,domain	19
chr5	139760000	140160000	14	18	boundary,domain	19
chr5	140160000	140360000	18	18	boundary,domain	19
chr5	140360000	140720000	18	18	boundary,domain	19
chr5	140720000	141600000	18	18		19
chr5	141600000	141960000	18	18	boundary,domain	19
chr5	141960000	142720000	18	17	boundary,domain	19
chr5	142720000	142920000	17	18	boundary,domain	19
chr5	142920000	144200000	18	18	domain	19
chr5	144200000	146120000	18	16	domain	19
chr5	146120000	146480000	16	18		19
chr5	146480000	147600000	18	18		19
chr5	147600000	147840000	18	18	boundary,domain	19
chr5	147840000	148160000	18	18	boundary,domain	19
chr5	148160000	149280000	18	18		19
chr5	149280000	149600000	18	18	boundary,domain	19
chr5	149600000	150000000	18	18	boundary,domain	19
chr5	150000000	150440000	18	18	boundary,domain	19
chr5	150440000	151000000	18	16	boundary,domain	19
chr5	151000000	151280000	16	18	boundary,domain	19
chr5	151280000	151760000	18	18	boundary,domain	19
chr5	151760000	152520000	18	18	domain	19
chr5	152520000	153960000	18	18	domain	19
chr5	153960000	154640000	18	18		19
chr5	154640000	154960000	18	18	boundary,domain	19
chr5	154960000	155920000	18	17	domain	19
chr5	155920000	157160000	17	18	domain	19
chr5	157160000	157760000	18	18	boundary,domain	19
chr5	157760000	158000000	18	16	boundary,domain	19
chr5	158000000	159120000	16	18	domain	19
chr5	159120000	160000000	18	18	domain	19
chr5	160000000	160440000	18	18	boundary,domain	19
chr5	160440000	161800000	18	18	domain	19
chr5	161800000	163440000	18	18	domain	19
chr5	163440000	165560000	18	17		19
chr5	165560000	168240000	17	18	domain	19
chr5	168240000	168600000	18	17	boundary,domain	19
