chr	start_TSS	end_TSS	name	score	strand	Ensembl_ID	start_TAD	end_TAD	w_TAD	order_lower_TAD	order_upper_TAD	Fraction
chr1	145824087	145824088	POLR3C	.	+	ENSG00000186141.9	119960000	145840000	3	28	28	0.000614876352395655
chr1	145824094	145824095	RNF115	.	-	ENSG00000265491.5	119960000	145840000	3	28	28	0.000614567233384877
chr1	145845629	145845630	NUDT17	.	+	ENSG00000186364.12	145840000	146040000	3	28	28	0.028145
chr1	145859835	145859836	PIAS3	.	-	ENSG00000131788.16	145840000	146040000	3	28	28	0.09918
chr1	145885865	145885866	ANKRD35	.	-	ENSG00000198483.13	145840000	146040000	3	28	28	0.22933
chr1	145910110	145910111	ITGA10	.	-	ENSG00000143127.13	145840000	146040000	3	28	28	0.350555
chr1	145918716	145918717	PEX11B	.	-	ENSG00000131779.11	145840000	146040000	3	28	28	0.393585
chr1	145927257	145927258	AC243547.3	.	+	ENSG00000280778.1	145840000	146040000	3	28	28	0.436285
chr1	145927677	145927678	RBM8A	.	-	ENSG00000265241.6	145840000	146040000	3	28	28	0.43839
chr1	145958016	145958017	LIX1L	.	-	ENSG00000271601.4	145840000	146040000	3	28	28	0.409915
chr1	145964574	145964575	ANKRD34A	.	-	ENSG00000272031.3	145840000	146040000	3	28	28	0.377125
chr1	145964689	145964690	POLR3GL	.	+	ENSG00000121851.13	145840000	146040000	3	28	28	0.376555
chr1	145996578	145996579	TXNIP	.	-	ENSG00000265972.6	145840000	146040000	3	28	28	0.217105
chr1	146036745	146036746	HJV	.	-	ENSG00000168509.20	145840000	146040000	3	28	28	0.01627
chr1	146228999	146229000	NBPF10	.	-	ENSG00000271425.9	146040000	147040000	3	28	28	0.189
chr1	146229025	146229026	NOTCH2NLA	.	-	ENSG00000264343.6	146040000	147040000	3	28	28	0.189026
chr1	146344789	146344790	PPIAL4H	.	-	ENSG00000270339.3	146040000	147040000	3	28	28	0.30479
chr1	146938743	146938744	NBPF12	.	+	ENSG00000268043.7	146040000	147040000	3	28	28	0.101257
chr1	147172549	147172550	PRKAB2	.	-	ENSG00000131791.8	147040000	147280000	3	28	2	0.447708333333333
chr1	147242653	147242654	CHD1L	.	+	ENSG00000131778.19	147040000	147280000	3	28	2	0.1556125
chr1	147243049	147243050	FMO5	.	-	ENSG00000131781.13	147040000	147280000	3	28	2	0.153958333333333
chr1	147541500	147541501	BCL9	.	+	ENSG00000116128.11	147480000	147680000	4	3	1	0.3075
chr1	147670523	147670524	ACP6	.	-	ENSG00000162836.12	147480000	147680000	4	3	1	0.04738
chr1	147773361	147773362	GJA5	.	-	ENSG00000265107.3	147720000	147920000	3	1	28	0.26681
chr1	147907955	147907956	GJA8	.	+	ENSG00000121634.5	147720000	147920000	3	1	28	0.060225
chr1	147928392	147928393	GPR89B	.	+	ENSG00000188092.15	147920000	149880000	3	28	28	0.00428163265306125
chr1	148152321	148152322	NBPF11	.	-	ENSG00000263956.6	147920000	149880000	3	28	28	0.118531632653061
chr1	148483678	148483679	PPIAL4G	.	-	ENSG00000236334.2	147920000	149880000	3	28	28	0.287591326530612
chr1	148679741	148679742	NBPF14	.	-	ENSG00000270629.6	147920000	149880000	3	28	28	0.387623469387755
chr1	148679778	148679779	NOTCH2NLB	.	-	ENSG00000286019.1	147920000	149880000	3	28	28	0.387642346938776
chr1	148748893	148748894	NUDT4B	.	+	ENSG00000177144.7	147920000	149880000	3	28	28	0.422904591836735
chr1	148808180	148808181	PDE4DIP	.	+	ENSG00000178104.19	147920000	149880000	3	28	28	0.45315306122449
chr1	149103560	149103561	NBPF9	.	-	ENSG00000269713.7	147920000	149880000	3	28	28	0.396142346938776
chr1	149390613	149390614	NOTCH2NLC	.	+	ENSG00000286219.1	147920000	149880000	3	28	28	0.249687244897959
chr1	149390622	149390623	AC242842.3	.	+	ENSG00000286185.1	147920000	149880000	3	28	28	0.249682653061225
chr1	149475337	149475338	NBPF19	.	+	ENSG00000271383.7	147920000	149880000	3	28	28	0.206460714285714
chr1	149583864	149583865	PPIAL4C	.	+	ENSG00000263464.2	147920000	149880000	3	28	28	0.151089795918367
chr1	149782670	149782671	FCGR1A	.	+	ENSG00000150337.13	147920000	149880000	3	28	28	0.0496581632653061
chr1	149812372	149812373	H2BC18	.	-	ENSG00000203814.6	147920000	149880000	3	28	28	0.0345035714285714
chr1	149813680	149813681	H3C13	.	-	ENSG00000183598.3	147920000	149880000	3	28	28	0.0338362244897959
chr1	149832658	149832659	H4C14	.	+	ENSG00000270882.2	147920000	149880000	3	28	28	0.024154081632653
chr1	149841192	149841193	H3C14	.	-	ENSG00000203811.1	147920000	149880000	3	28	28	0.0197994897959184
chr1	149842735	149842736	H2AC18	.	-	ENSG00000203812.2	147920000	149880000	3	28	28	0.0190122448979592
chr1	149851060	149851061	H2AC19	.	+	ENSG00000272196.2	147920000	149880000	3	28	28	0.014765306122449
chr1	149852618	149852619	H3C15	.	+	ENSG00000203852.3	147920000	149880000	3	28	28	0.0139704081632653
chr1	149861209	149861210	H4C15	.	-	ENSG00000270276.2	147920000	149880000	3	28	28	0.00958673469387755
chr1	149886651	149886652	H2BC21	.	-	ENSG00000184678.10	149880000	150240000	3	28	4	0.0184777777777778
chr1	149886974	149886975	H2AC20	.	+	ENSG00000184260.5	149880000	150240000	3	28	4	0.0193722222222222
chr1	149887889	149887890	BOLA1	.	+	ENSG00000178096.9	149880000	150240000	3	28	4	0.0219138888888889
chr1	149888012	149888013	H2AC21	.	-	ENSG00000184270.5	149880000	150240000	3	28	4	0.0222583333333333
chr1	149917843	149917844	SV2A	.	-	ENSG00000159164.10	149880000	150240000	3	28	4	0.105122222222222
chr1	149927802	149927803	SF3B4	.	-	ENSG00000143368.10	149880000	150240000	3	28	4	0.132786111111111
chr1	149936878	149936879	MTMR11	.	-	ENSG00000014914.21	149880000	150240000	3	28	4	0.157997222222222
chr1	150010725	150010726	OTUD7B	.	-	ENSG00000264522.6	149880000	150240000	3	28	4	0.363127777777778
chr1	150067278	150067279	VPS45	.	+	ENSG00000136631.15	149880000	150240000	3	28	4	0.479783333333333
chr1	150149182	150149183	PLEKHO1	.	+	ENSG00000023902.14	149880000	150240000	3	28	4	0.252272222222222
chr1	150236155	150236156	ANP32E	.	-	ENSG00000143401.15	149880000	150240000	3	28	4	0.0106777777777778
chr1	150257250	150257251	CA14	.	+	ENSG00000118298.12	150240000	150560000	3	4	3	0.05390625
chr1	150268199	150268200	C1orf54	.	+	ENSG00000118292.9	149880000	150280000	4	28	3	0.0295025
chr1	150269579	150269580	APH1A	.	-	ENSG00000117362.13	149880000	150280000	4	28	3	0.02605
chr1	150282542	150282543	CIART	.	+	ENSG00000159208.16	150280000	150560000	4	3	3	0.00907857142857144
chr1	150293719	150293720	MRPS21	.	+	ENSG00000266472.5	150280000	150560000	4	3	3	0.0489964285714286
chr1	150321478	150321479	PRPF3	.	+	ENSG00000117360.13	150280000	150560000	4	3	3	0.148135714285714
chr1	150363090	150363091	RPRD2	.	+	ENSG00000163125.15	150280000	150560000	4	3	3	0.29675
chr1	150487363	150487364	TARS2	.	+	ENSG00000143374.17	150280000	150560000	4	3	3	0.259417857142857
chr1	150508061	150508062	ECM1	.	+	ENSG00000143369.15	150280000	150560000	4	3	3	0.185496428571429
chr1	150549368	150549369	ADAMTSL4	.	+	ENSG00000143382.15	150280000	150560000	4	3	3	0.0379714285714285
chr1	150579737	150579738	MCL1	.	-	ENSG00000143384.13	150560000	151000000	3	3	9	0.0448590909090909
chr1	150629611	150629612	ENSA	.	-	ENSG00000143420.18	150560000	151000000	3	3	9	0.158209090909091
chr1	150697153	150697154	GOLPH3L	.	-	ENSG00000143457.11	150560000	151000000	3	3	9	0.311713636363636
chr1	150720894	150720895	HORMAD1	.	-	ENSG00000143452.16	150560000	151000000	3	3	9	0.365670454545455
chr1	150765791	150765792	CTSS	.	-	ENSG00000163131.11	150560000	151000000	3	3	9	0.467709090909091
chr1	150808259	150808260	CTSK	.	-	ENSG00000143387.13	150560000	151000000	3	3	9	0.435772727272727
chr1	150876707	150876708	ARNT	.	-	ENSG00000143437.21	150560000	151000000	3	3	9	0.280209090909091
chr1	150887135	150887136	CTXND2	.	+	ENSG00000283324.1	150560000	151000000	3	3	9	0.256511363636364
chr1	150926262	150926263	SETDB1	.	+	ENSG00000143379.12	150560000	151000000	3	3	9	0.167586363636364
chr1	150975003	150975004	CERS2	.	-	ENSG00000143418.19	150560000	151000000	3	3	9	0.0568090909090909
chr1	150982248	150982249	ANXA9	.	+	ENSG00000143412.10	150560000	151000000	3	3	9	0.0403454545454545
chr1	151008374	151008375	MINDY1	.	-	ENSG00000143409.15	151000000	151160000	3	9	11	0.05234375
chr1	151008419	151008420	PRUNE1	.	+	ENSG00000143363.17	151000000	151160000	3	9	11	0.05261875
chr1	151036320	151036321	BNIPL	.	+	ENSG00000163141.20	151000000	151160000	3	9	11	0.227
chr1	151047750	151047751	C1orf56	.	+	ENSG00000143443.10	149880000	151080000	16	28	1	0.026875
chr1	151060396	151060397	MLLT11	.	+	ENSG00000213190.4	149880000	151080000	16	28	1	0.0163366666666667
chr1	151070324	151070325	CDC42SE1	.	-	ENSG00000197622.13	149880000	151080000	16	28	1	0.00806249999999997
chr1	151070577	151070578	GABPB2	.	+	ENSG00000143458.12	149880000	151080000	16	28	1	0.00785249999999999
chr1	151146663	151146664	SEMA6C	.	-	ENSG00000143434.15	151080000	151160000	16	1	11	0.1667
chr1	151156648	151156649	TNFAIP8L2	.	+	ENSG00000163154.6	151080000	151160000	16	1	11	0.0419
chr1	151156663	151156664	SCNM1	.	+	ENSG00000163156.12	151080000	151160000	16	1	11	0.0417125
chr1	151165947	151165948	LYSMD1	.	-	ENSG00000163155.12	151160000	151280000	7	11	23	0.0495666666666667
chr1	151176283	151176284	TMOD4	.	-	ENSG00000163157.15	151160000	151280000	7	11	23	0.1357
chr1	151195320	151195321	VPS72	.	-	ENSG00000163159.13	151000000	151200000	5	9	2	0.023395
chr1	151197948	151197949	PIP5K1A	.	+	ENSG00000143398.20	151000000	151200000	5	9	2	0.01026
chr1	151254702	151254703	PSMD4	.	+	ENSG00000159352.15	151200000	151280000	10	2	23	0.316225
chr1	151281617	151281618	ZNF687	.	+	ENSG00000143373.18	151280000	151400000	7	23	3	0.013475
chr1	151327714	151327715	PI4KB	.	-	ENSG00000143393.16	151280000	151400000	7	23	3	0.397625
chr1	151347356	151347357	RFX5	.	-	ENSG00000143390.17	151280000	151400000	7	23	3	0.438691666666667
chr1	151372706	151372707	SELENBP1	.	-	ENSG00000143416.21	151280000	151400000	7	23	3	0.227441666666667
chr1	151399559	151399560	PSMB4	.	+	ENSG00000159377.11	151280000	151400000	7	23	3	0.00367499999999998
chr1	151459493	151459494	POGZ	.	-	ENSG00000143442.22	151440000	151840000	3	12	2	0.048735
chr1	151510509	151510510	CGN	.	+	ENSG00000143375.15	151440000	151840000	3	12	2	0.1762725
chr1	151540304	151540305	TUFT1	.	+	ENSG00000143367.16	151440000	151840000	3	12	2	0.25076
chr1	151612005	151612006	SNX27	.	+	ENSG00000143376.14	151440000	151840000	3	12	2	0.4300125
chr1	151710432	151710433	RIIAD1	.	+	ENSG00000178796.13	151440000	151840000	3	12	2	0.32392
chr1	151716802	151716803	CELF3	.	-	ENSG00000159409.15	151440000	151840000	3	12	2	0.3079925
chr1	151762898	151762899	OAZ3	.	+	ENSG00000143450.16	151440000	151840000	3	12	2	0.192755
chr1	151763495	151763496	MRPL9	.	-	ENSG00000143436.11	151440000	151840000	3	12	2	0.19126
chr1	151791415	151791416	TDRKH	.	-	ENSG00000182134.16	151440000	151840000	3	12	2	0.12146
chr1	151806153	151806154	LINGO4	.	-	ENSG00000213171.2	151440000	151840000	3	12	2	0.084615
chr1	151831844	151831845	RORC	.	-	ENSG00000143365.19	151440000	151840000	3	12	2	0.0203875
chr1	151840556	151840557	C2CD4D	.	-	ENSG00000225556.1	151840000	152040000	3	2	10	0.00278499999999998
chr1	151853711	151853712	THEM5	.	-	ENSG00000196407.12	151840000	152040000	3	2	10	0.06856
chr1	151909636	151909637	THEM4	.	-	ENSG00000159445.13	151440000	151920000	5	12	2	0.0215895833333333
chr1	151993858	151993859	S100A10	.	-	ENSG00000197747.9	151920000	152040000	5	2	10	0.384508333333333
chr1	152047906	152047907	S100A11	.	-	ENSG00000163191.6	152040000	152200000	3	10	1	0.04941875
chr1	152089063	152089064	TCHHL1	.	-	ENSG00000182898.4	152040000	152200000	3	10	1	0.30665
chr1	152115453	152115454	TCHH	.	-	ENSG00000159450.12	152040000	152200000	3	10	1	0.4715875
chr1	152159227	152159228	RPTN	.	-	ENSG00000215853.3	152040000	152200000	3	10	1	0.254825
chr1	152224192	152224193	HRNR	.	-	ENSG00000197915.6	152200000	152560000	3	1	28	0.0672027777777778
chr1	152325238	152325239	FLG	.	-	ENSG00000143631.11	152200000	152560000	3	1	28	0.347886111111111
chr1	152360005	152360006	FLG2	.	-	ENSG00000143520.6	152200000	152560000	3	1	28	0.444461111111111
chr1	152414262	152414263	CRNN	.	-	ENSG00000143536.7	152200000	152560000	3	1	28	0.404825
chr1	152510802	152510803	LCE5A	.	+	ENSG00000186207.5	152200000	152560000	3	1	28	0.136661111111111
chr1	152514481	152514482	CRCT1	.	+	ENSG00000169509.6	152200000	152560000	3	1	28	0.126441666666667
chr1	152566779	152566780	LCE3E	.	-	ENSG00000185966.4	152560000	152640000	3	28	28	0.08475
chr1	152580515	152580516	LCE3D	.	-	ENSG00000163202.5	152560000	152640000	3	28	28	0.25645
chr1	152600661	152600662	LCE3C	.	+	ENSG00000244057.4	152560000	152640000	3	28	28	0.4917375
chr1	152613810	152613811	LCE3B	.	+	ENSG00000187238.5	152560000	152640000	3	28	28	0.327375
chr1	152623102	152623103	LCE3A	.	-	ENSG00000185962.1	152560000	152640000	3	28	28	0.2112125
chr1	152663379	152663380	LCE2D	.	+	ENSG00000187223.4	152640000	152840000	4	28	1	0.116895
chr1	152675294	152675295	LCE2C	.	+	ENSG00000187180.3	152640000	152840000	4	28	1	0.17647
chr1	152686122	152686123	LCE2B	.	+	ENSG00000159455.9	152640000	152840000	4	28	1	0.23061
chr1	152698344	152698345	LCE2A	.	+	ENSG00000187173.4	152640000	152840000	4	28	1	0.29172
chr1	152708159	152708160	LCE4A	.	+	ENSG00000187170.4	152640000	152840000	4	28	1	0.340795
chr1	152719521	152719522	C1orf68	.	+	ENSG00000198854.5	152640000	152840000	4	28	1	0.397605
chr1	152759560	152759561	KPRP	.	+	ENSG00000203786.6	152640000	152840000	4	28	1	0.4022
chr1	152776371	152776372	LCE1F	.	+	ENSG00000240386.3	152640000	152840000	4	28	1	0.318145
chr1	152786213	152786214	LCE1E	.	+	ENSG00000186226.9	152640000	152840000	4	28	1	0.268935
chr1	152796720	152796721	LCE1D	.	+	ENSG00000172155.10	152640000	152840000	4	28	1	0.2164
chr1	152806627	152806628	LCE1C	.	-	ENSG00000197084.5	152640000	152840000	4	28	1	0.16686
chr1	152811970	152811971	LCE1B	.	+	ENSG00000196734.9	152640000	152840000	4	28	1	0.14015
chr1	152827472	152827473	LCE1A	.	+	ENSG00000186844.6	152640000	152840000	4	28	1	0.06264
chr1	152842855	152842856	LCE6A	.	+	ENSG00000235942.3	152840000	153240000	4	1	2	0.00713750000000002
chr1	152859995	152859996	AL162596.1	.	+	ENSG00000285946.1	152840000	153240000	4	1	2	0.0499875
chr1	152878321	152878322	SMCP	.	+	ENSG00000163206.6	152840000	153240000	4	1	2	0.0958025
chr1	152908545	152908546	IVL	.	+	ENSG00000163207.7	152840000	153240000	4	1	2	0.1713625
chr1	152947153	152947154	SPRR5	.	+	ENSG00000283227.1	152840000	153240000	4	1	2	0.2678825
chr1	152970647	152970648	SPRR4	.	+	ENSG00000184148.4	152840000	153240000	4	1	2	0.3266175
chr1	152985230	152985231	SPRR1A	.	+	ENSG00000169474.4	152840000	153240000	4	1	2	0.363075
chr1	153001746	153001747	SPRR3	.	+	ENSG00000163209.15	152840000	153240000	4	1	2	0.404365
chr1	153031202	153031203	SPRR1B	.	+	ENSG00000169469.9	152840000	153240000	4	1	2	0.478005
chr1	153041930	153041931	SPRR2D	.	-	ENSG00000163216.7	152840000	153240000	4	1	2	0.4951725
chr1	153057511	153057512	SPRR2A	.	-	ENSG00000241794.2	152840000	153240000	4	1	2	0.45622
chr1	153070839	153070840	SPRR2B	.	-	ENSG00000196805.7	152840000	153240000	4	1	2	0.4229
chr1	153106183	153106184	SPRR2E	.	-	ENSG00000203785.9	152840000	153240000	4	1	2	0.33454
chr1	153113515	153113516	SPRR2F	.	-	ENSG00000244094.2	152840000	153240000	4	1	2	0.31621
chr1	153150889	153150890	SPRR2G	.	-	ENSG00000159516.9	152840000	153240000	4	1	2	0.222775
chr1	153203429	153203430	LELP1	.	+	ENSG00000203784.3	152840000	153240000	4	1	2	0.0914275
chr1	153217583	153217584	PRR9	.	+	ENSG00000203783.5	152840000	153240000	4	1	2	0.0560425
chr1	153259686	153259687	LOR	.	+	ENSG00000203782.6	153240000	153320000	5	2	13	0.246075
chr1	153310717	153310718	PGLYRP3	.	-	ENSG00000159527.3	153240000	153320000	5	2	13	0.116025
chr1	153348840	153348841	PGLYRP4	.	-	ENSG00000163218.15	153320000	153480000	3	13	17	0.18025625
chr1	153357853	153357854	S100A9	.	+	ENSG00000163220.11	153320000	153480000	3	13	17	0.23658125
chr1	153375620	153375621	S100A12	.	-	ENSG00000163221.9	153320000	153480000	3	13	17	0.34763125
chr1	153391072	153391073	S100A8	.	-	ENSG00000143546.10	153320000	153480000	3	13	17	0.44420625
chr1	153416519	153416520	S100A7A	.	+	ENSG00000184330.12	153320000	153480000	3	13	17	0.39675625
chr1	153439948	153439949	S100A7L2	.	-	ENSG00000197364.7	153320000	153480000	3	13	17	0.25031875
chr1	153460650	153460651	S100A7	.	-	ENSG00000143556.9	153320000	153480000	3	13	17	0.12093125
chr1	153536243	153536244	S100A6	.	-	ENSG00000197956.10	153520000	153760000	4	1	6	0.0676833333333333
chr1	153541764	153541765	S100A5	.	-	ENSG00000196420.7	153520000	153760000	4	1	6	0.0906875
chr1	153549257	153549258	S100A3	.	-	ENSG00000188015.10	153520000	153760000	4	1	6	0.121908333333333
chr1	153550135	153550136	S100A4	.	-	ENSG00000196154.12	153520000	153760000	4	1	6	0.125566666666667
chr1	153567889	153567890	S100A2	.	-	ENSG00000196754.12	153520000	153760000	4	1	6	0.199541666666667
chr1	153613144	153613145	S100A16	.	-	ENSG00000188643.11	153480000	153640000	6	17	1	0.16784375
chr1	153616985	153616986	S100A14	.	-	ENSG00000189334.9	153480000	153640000	6	17	1	0.1438375
chr1	153627925	153627926	S100A1	.	+	ENSG00000160678.11	153480000	153640000	6	17	1	0.07546875
chr1	153631359	153631360	S100A13	.	-	ENSG00000189171.14	153480000	153640000	6	17	1	0.054
chr1	153633981	153633982	CHTOP	.	+	ENSG00000160679.13	153480000	153640000	6	17	1	0.03761875
chr1	153658702	153658703	SNAPIN	.	+	ENSG00000143553.11	153640000	153760000	6	1	6	0.15585
chr1	153671027	153671028	ILF2	.	-	ENSG00000143621.17	153640000	153760000	6	1	6	0.258566666666667
chr1	153678687	153678688	NPR1	.	+	ENSG00000169418.10	153640000	153760000	6	1	6	0.322391666666667
chr1	153728049	153728050	INTS3	.	+	ENSG00000143624.14	153640000	153760000	6	1	6	0.266258333333333
chr1	153774353	153774354	SLC27A3	.	+	ENSG00000143554.14	153760000	154000000	4	6	27	0.0598041666666667
chr1	153923359	153923360	GATAD2B	.	-	ENSG00000143614.10	153760000	154000000	4	6	27	0.319333333333333
chr1	153946717	153946718	DENND4B	.	-	ENSG00000198837.10	153760000	154000000	4	6	27	0.222008333333333
chr1	153958614	153958615	CRTC2	.	-	ENSG00000160741.17	153760000	154000000	4	6	27	0.1724375
chr1	153967533	153967534	CREB3L4	.	+	ENSG00000143578.16	153760000	154000000	4	6	27	0.135279166666667
chr1	153968183	153968184	SLC39A1	.	-	ENSG00000143570.18	153760000	154000000	4	6	27	0.132566666666667
chr1	153975886	153975887	AL358472.7	.	-	ENSG00000285779.1	153760000	154000000	4	6	27	0.100470833333333
chr1	153977673	153977674	JTB	.	-	ENSG00000143543.15	153760000	154000000	4	6	27	0.093025
chr1	153986245	153986246	AL358472.6	.	-	ENSG00000285641.1	153760000	154000000	4	6	27	0.0573083333333334
chr1	153986357	153986358	RAB13	.	-	ENSG00000143545.10	153760000	154000000	4	6	27	0.0568416666666667
chr1	153990761	153990762	RPS27	.	+	ENSG00000177954.14	153760000	154000000	4	6	27	0.0384958333333333
chr1	154155115	154155116	NUP210L	.	-	ENSG00000143552.9	154000000	154160000	3	27	1	0.030525
chr1	154194647	154194648	TPM3	.	-	ENSG00000143549.21	154000000	154200000	7	27	1	0.02676
chr1	154206332	154206333	C1orf189	.	-	ENSG00000163263.7	154200000	154280000	7	1	19	0.0791625
chr1	154220178	154220179	UBAP2L	.	+	ENSG00000143569.19	154200000	154280000	7	1	19	0.252225
chr1	154220636	154220637	C1orf43	.	-	ENSG00000143612.20	154200000	154280000	7	1	19	0.2579625
chr1	154272588	154272589	HAX1	.	+	ENSG00000143575.15	154200000	154280000	7	1	19	0.09265
chr1	154321089	154321090	AQP10	.	+	ENSG00000143595.13	154280000	154560000	4	19	4	0.146746428571429
chr1	154325552	154325553	ATP8B2	.	+	ENSG00000143515.18	154280000	154560000	4	19	4	0.162685714285714
chr1	154405192	154405193	IL6R	.	+	ENSG00000160712.13	154280000	154560000	4	19	4	0.447114285714286
chr1	154502218	154502219	TDRD10	.	+	ENSG00000163239.12	154280000	154560000	4	19	4	0.206364285714286
chr1	154502411	154502412	SHE	.	-	ENSG00000169291.10	154280000	154560000	4	19	4	0.205671428571429
chr1	154559027	154559028	UBE2Q1	.	-	ENSG00000160714.10	154280000	154560000	4	19	4	0.00347142857142857
chr1	154567777	154567778	CHRNB2	.	+	ENSG00000160716.6	154560000	154920000	3	4	4	0.0216027777777778
chr1	154628012	154628013	ADAR	.	-	ENSG00000160710.17	154560000	154920000	3	4	4	0.188925
chr1	154870280	154870281	KCNN3	.	-	ENSG00000143603.19	154560000	154920000	3	4	4	0.138108333333333
chr1	154936718	154936719	PMVK	.	-	ENSG00000163344.6	154920000	155080000	3	4	28	0.10449375
chr1	154956122	154956123	PBXIP1	.	-	ENSG00000163346.17	154280000	154960000	7	19	1	0.00570147058823528
chr1	154963852	154963853	PYGO2	.	-	ENSG00000163348.4	154960000	155080000	7	1	28	0.0321083333333334
chr1	154974394	154974395	SHC1	.	-	ENSG00000160691.18	154960000	155080000	7	1	28	0.119958333333333
chr1	154974652	154974653	CKS1B	.	+	ENSG00000173207.13	154960000	155080000	7	1	28	0.1221
chr1	154983337	154983338	FLAD1	.	+	ENSG00000160688.19	154960000	155080000	7	1	28	0.194475
chr1	154993585	154993586	LENEP	.	+	ENSG00000163352.5	154960000	155080000	7	1	28	0.279875
chr1	155002629	155002630	ZBTB7B	.	+	ENSG00000160685.13	154960000	155080000	7	1	28	0.355241666666667
chr1	155033780	155033781	DCST2	.	-	ENSG00000163354.15	154960000	155080000	7	1	28	0.385158333333333
chr1	155033823	155033824	DCST1	.	+	ENSG00000163357.10	154960000	155080000	7	1	28	0.384808333333333
chr1	155050565	155050566	ADAM15	.	+	ENSG00000143537.13	154960000	155080000	7	1	28	0.245291666666667
chr1	155063736	155063737	EFNA4	.	+	ENSG00000243364.8	154960000	155080000	7	1	28	0.135533333333333
